institution,city,address,course,district,telephone,email
אורט קריירה ק. גת,קרית גת,הברוש 34,פקידות מזכירות סוג 1-2,מחוז ירושלים,,
אורט קריירה ק. גת,קרית גת,הברוש 34,פקידות מזכירות סוג 2,מחוז ירושלים,,
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,ביטוח אלמנטרי,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,ביטוח אלמנטרי (5147),תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,הנהלת חשבונות - סוג 3,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,חיתום ויישוב תביעות בביטוח אלמנטרי,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,חיתום ויישוב תביעות בביטוח לאומי,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,חיתום וישוב תביעות בביטוח כללי,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,חיתום עסקים בביטוח אלמנטרי,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,ייעוץ פנסיוני,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,ייעוץ פנסיוני (5146),תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,ייעוץ פנסיוני וביטוח אלמנטרי,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,יעוץ ושיווק פנסיוני,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,יעוץ פנסיוני,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,יעוץ- רכוש ותאונות,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,מנהל חשבונות סוג 2-1 - בסיסי ומתקדם,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,ניהול תיקי השקעות,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,ניהול תיקי השקעות (5144),תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,ניהול תיקי השקעות וייעוץ פנסיוני,תל אביב והמרכז,39444567,noam@osfinance.co.il
אורין-שפלטר השכלה פיננסית  בעמ,תל אביב - יפו,יגאל אלון 321,"תיווך נדל""ן",תל אביב והמרכז,39444567,noam@osfinance.co.il
אורלי ביוטי קולג',קרית ביאליק,דרך עכו 491,בניית ציפורניים 626,חיפה והצפון,48741561,orly_beauty@walla.co.il
אורלי ביוטי קולג',קרית ביאליק,דרך עכו 491,מניקור פדיקור(627),חיפה והצפון,48741561,orly_beauty@walla.co.il
"אורן גירון ושו""ת",הרצליה,משכית 53,בישול A LA CARTE  למסעדות,תל אביב והמרכז,,
אורן תמיר בית ספר לנהיגה,נתניה,גורדון 4,נהיגה מעשית על רכב משאc1 ומעלה,תל אביב והמרכז,522407777,orenlima@bezeqint.net
אורן- בית ספר לנהיגה,חיפה,רח' המגינים 001,נהיגה מעשית על רכב משא (03),חיפה והצפון,,
אורן- בית ספר לנהיגה,חיפה,רח' המגינים 001,נהיגה מעשית על רכב משאc1 ומעלה,חיפה והצפון,,
"אורפל לימודי נהיגה בע""מ-  הרצל סלע",תל אביב - יפו,דיזנגוף 05,נהיגה מעשית על רכב משא (03),תל אביב והמרכז,,
אושן מאסטר למודי שייט,אילת,מרכז שלום 1102 אילת,שייט,באר שבע והדרום,,
אזימוט בית ספר לניווט ושייט,תל אביב - יפו,ת.ד. 03371 מיקוד 37116,שייט,תל אביב והמרכז,,
אחוד - בית ספר לנהיגה,רמת גן,בן גוריון 952,נהיגה מעשית על רכב משא 03 ומעלה,תל אביב והמרכז,,
"אחוד- בית ספר לנהיגה- ב""ב",בני ברק,הרב קוק 51,נהיגה מעשית על רכב משא (03),תל אביב והמרכז,,
"אחוד- בית ספר לנהיגה- ב""ב",בני ברק,הרב קוק 51,נהיגה מעשית על רכב משא 03 ומעלה,תל אביב והמרכז,,
"אחיעד בית ספר לנהיגה בע""מ",צפת,הר בנטל 44,נהיגה מעשית על אוטובוס,חיפה והצפון,8879001,yos057@012.net.il
"אחיעד בית ספר לנהיגה בע""מ",צפת,הר בנטל 44,נהיגה מעשית על אוטובוס,חיפה והצפון,8879001,yos057@012.net.il
"אחיעד בית ספר לנהיגה בע""מ",צפת,הר בנטל 44,נהיגה מעשית על רכב משא 03 ומעלה,חיפה והצפון,8879001,yos057@012.net.il
"אחיעד בית ספר לנהיגה בע""מ",צפת,הר בנטל 44,נהיגה מעשית על רכב משאc1 ומעלה,חיפה והצפון,8879001,yos057@012.net.il
"אחש""ה עמק חפר",חדרה,עמק חפר,הצלה בבריכות שחיה- סוג 1(705),חיפה והצפון,,
"אחש""ה עמק חפר",חדרה,עמק חפר,מצילי ים ובריכה,חיפה והצפון,,
"אטולייר ישראל בי""ס למקצועות היופי",נצרת עלית,בנין הסיטי אזור תעשייה נצרת עילית,איפור מקצועי,חיפה והצפון,,
"אטיליו באסו בע""מ",אור יהודה,יוני נתניהו 4,בישול A LA CARTE  למסעדות,תל אביב והמרכז,36887337,office@attilio.co.il
"אטליה - בי""ס לעיצוב ולתקשורת חזותית",ירושלים,כנפי נשרים 42 גבעת שאול,גרפיקה ממוחשבת,מחוז ירושלים,25004240,studio@atelier-school.co.il
"אטליה - בי""ס לעיצוב ולתקשורת חזותית",ירושלים,כנפי נשרים 42 גבעת שאול,גרפיקה ממוחשבת לדפוס,מחוז ירושלים,25004240,studio@atelier-school.co.il
"אטליה - בי""ס לעיצוב ולתקשורת חזותית",ירושלים,כנפי נשרים 42 גבעת שאול,יסודות בעיצוב אתרי אינטרנט,מחוז ירושלים,25004240,studio@atelier-school.co.il
"אטליה - בי""ס לעיצוב ולתקשורת חזותית",ירושלים,כנפי נשרים 42 גבעת שאול,מבצע גרפי לתוכנות גרפיות מתקדמות מגמה 562,מחוז ירושלים,25004240,studio@atelier-school.co.il
"אטליה - בי""ס לעיצוב ולתקשורת חזותית",ירושלים,כנפי נשרים 42 גבעת שאול,מעצב אתרים ואפליקציות מגמה 566,מחוז ירושלים,25004240,studio@atelier-school.co.il
"אטליה - בי""ס לעיצוב ולתקשורת חזותית",ירושלים,כנפי נשרים 42 גבעת שאול,מעצב גרפי לדפוס מגמה 561,מחוז ירושלים,25004240,studio@atelier-school.co.il
"אטליה - בי""ס לעיצוב ולתקשורת חזותית",ירושלים,כנפי נשרים 42 גבעת שאול,עיצוב גרפי-הכנת תיק עבודות,מחוז ירושלים,25004240,studio@atelier-school.co.il
"אטלס- וורלד בע""מ",רחובות,לוין אפשטיין 41,OFFICE לחסרי רקע,תל אביב והמרכז,,
"אטלס- וורלד בע""מ",רחובות,לוין אפשטיין 41,מבוא לגרפיקה ממוחשבת,תל אביב והמרכז,,
"אי. די.אס  המכללה ללמודי יהלום בע""מ",רמת גן,ז'בוטינסקי 3א'  בורסת היהלומים,מיון והערכת יהלומים מלוטשים,תל אביב והמרכז,,
"אי. זד פרו סורס בע""מ",רחובות,קבוצת שילר,הצלה בבריכות שחיה- סוג 1(705),תל אביב והמרכז,,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,CCNA,תל אביב והמרכז,33723462,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,אבטחת מערכות תקשורת ומידע,תל אביב והמרכז,33723462,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,בדיקות תוכנה QA התמחות ISTQB,תל אביב והמרכז,33723462,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,הדרכה והטמעת מערכות ERP -SAP,תל אביב והמרכז,33723462,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,פיתוח אפליקציות מובייל בסביבת Android/Web,תל אביב והמרכז,33723462,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,קידום אתרים SEO,תל אביב והמרכז,33723462,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,תחזוקה ותמיכה במחשבים אישיים MCSA מגמה 3441,תל אביב והמרכז,33723462,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,תכנות בשפת java מגמה 3360,תל אביב והמרכז,33723462,
"אי. טי המוסד לטכנולוגיה וחדשנות בע""מ רחובות",רחובות,אופנהיימר 5,תכנות ופיתוח אפליקציות  Web/Win,תל אביב והמרכז,33723462,
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,יסודות אנימציה תלת מימד  שלב ב,תל אביב והמרכז,03-6482345,iac@ani-mator.com
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,אנימציה בתלת מימד- מקוצר מגמה 565,תל אביב והמרכז,03-6482345,iac@ani-mator.com
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,אנימציה קלאסית ומדיה דיגיטלית,תל אביב והמרכז,03-6482345,iac@ani-mator.com
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,גרפיקה ממוחשבת לדפוס,תל אביב והמרכז,03-6482345,iac@ani-mator.com
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,כלים וטכניקות לאנימטורים,תל אביב והמרכז,03-6482345,iac@ani-mator.com
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,מבצע גרפי (516),תל אביב והמרכז,03-6482345,iac@ani-mator.com
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,מבצע גרפי לתוכנות גרפיות מתקדמות מגמה 562,תל אביב והמרכז,03-6482345,iac@ani-mator.com
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,מעצב גרפי (מגמה 516),תל אביב והמרכז,03-6482345,iac@ani-mator.com
"אי.אי.סי המכללה הישראלית לאנימציה בע""מ",תל אביב - יפו,הארבעה 4,מעצב גרפי לדפוס מגמה 561,תל אביב והמרכז,03-6482345,iac@ani-mator.com
אי.איי.סי מרכז הפרסום הישראלי בני ברק,בני ברק,רח' כינרת 8,יחסי ציבור ודוברות,תל אביב והמרכז,35792111,info@habetzefer.co.il
אי.איי.סי מרכז הפרסום הישראלי בני ברק,בני ברק,רח' כינרת 8,פרסום מקוון,תל אביב והמרכז,35792111,info@habetzefer.co.il
"אי.אס.אי יעוץ והכוונה בע""מ-מכללת הי-טק-חיפה",חיפה,פלימן 4,ניהול רשתות תקשורת,חיפה והצפון,,
"אי.אס.אי יעוץ והכוונה בע""מ-מכללת הי-טק-חיפה",חיפה,פלימן 4,תכנות מחשבים,חיפה והצפון,,
"אי.ג'י.סי הקולג' האירופאי לגימולוגיה בע""מ",רמת גן,רח' שוהם 8,גמולוגיה אבני חן,תל אביב והמרכז,,
"אי.ג'י.סי הקולג' האירופאי לגימולוגיה בע""מ",רמת גן,רח' שוהם 8,תיעוד יהלומים,תל אביב והמרכז,,
אי.זד.פרו סרוס,אשקלון,רוטשילד 01 ק. ברנע אשקלון,הצלה בבריכות שחיה סוג 1,באר שבע והדרום,,
"אי.טי המוסד לטכנולוגיה וחדשנות בע""מ - ת""א",תל אביב - יפו,הפלך 7,CCNA,תל אביב והמרכז,543982726,shalom.vazana@int-college.co.il
"אי.טי המוסד לטכנולוגיה וחדשנות בע""מ - ת""א",תל אביב - יפו,הפלך 7,קידום אתרים SEO,תל אביב והמרכז,543982726,shalom.vazana@int-college.co.il
"אי.סי.סי - תרצה גרנות בע""מ",תל אביב - יפו,יגאל אלון 621,ארטדיירקטור,תל אביב והמרכז,03-6243601,info@acc-grannot.co.il
"אי.סי.סי - תרצה גרנות בע""מ",תל אביב - יפו,יגאל אלון 621,ארטדיירקשן,תל אביב והמרכז,03-6243601,info@acc-grannot.co.il
"אי.סי.סי - תרצה גרנות בע""מ",תל אביב - יפו,יגאל אלון 621,ארטדיירקשן (5119),תל אביב והמרכז,03-6243601,info@acc-grannot.co.il
"אי.סי.סי - תרצה גרנות בע""מ",תל אביב - יפו,יגאל אלון 621,מבוא לרעיונאות (קופירייטינג),תל אביב והמרכז,03-6243601,info@acc-grannot.co.il
